current_price,competitor_price,recommended_price,action,confidence,positioning
41.2,39.47,37.9,decrease,1.0,Competitive
11.26,8.79,10.37,decrease,0.992,Overpriced
62.54,59.93,57.54,decrease,1.0,Competitive
80.07,79.4,73.66,decrease,1.0,Competitive
40.14,44.93,40.14,hold,0.999,Underpriced
86.91,87.85,86.91,hold,1.0,Competitive
20.46,23.22,20.46,hold,1.0,Underpriced
92.77,90.71,85.35,decrease,1.0,Competitive
71.41,72.93,71.41,hold,0.999,Competitive
93.66,97.67,93.66,hold,0.999,Competitive
95.51,91.64,87.87,decrease,1.0,Competitive
66.55,61.87,61.23,decrease,1.0,Competitive
30.78,34.5,30.78,hold,1.0,Underpriced
63.11,63.84,63.11,hold,0.999,Competitive
91.75,90.68,91.75,hold,1.0,Competitive
22.85,25.75,22.85,hold,0.998,Underpriced
22.58,22.87,22.58,hold,0.998,Competitive
64.01,63.47,58.89,decrease,1.0,Competitive
96.75,98.59,96.75,hold,0.999,Competitive
52.3,51.7,48.12,decrease,1.0,Competitive
33.22,32.63,30.56,decrease,1.0,Competitive
86.92,89.42,86.92,hold,1.0,Competitive
33.03,30.5,30.39,decrease,1.0,Competitive
38.37,38.55,38.37,hold,1.0,Competitive
61.86,64.12,61.86,hold,0.999,Competitive
85.85,83.72,78.98,decrease,1.0,Competitive
31.74,30.88,29.2,decrease,1.0,Competitive
41.66,37.76,38.33,decrease,0.998,Overpriced
60.84,55.94,60.84,hold,1.0,Competitive
63.47,67.35,63.47,hold,1.0,Competitive
70.29,73.14,70.29,hold,1.0,Competitive
27.82,29.8,27.82,hold,0.999,Competitive
13.8,15.76,13.8,hold,0.999,Underpriced
96.68,92.42,88.95,decrease,1.0,Competitive
22.84,27.03,22.84,hold,0.999,Underpriced
27.66,29.21,27.66,hold,1.0,Competitive
44.47,48.77,44.47,hold,0.999,Competitive
30.86,27.58,28.4,decrease,0.997,Overpriced
42.78,47.5,42.78,hold,1.0,Competitive
23.49,21.27,21.61,decrease,0.999,Overpriced
81.94,79.2,75.38,decrease,1.0,Competitive
83.54,82.25,76.86,decrease,1.0,Competitive
42.76,39.2,39.34,decrease,1.0,Competitive
81.66,76.77,75.13,decrease,1.0,Competitive
26.57,31.55,26.57,hold,0.998,Underpriced
95.88,92.32,88.21,decrease,1.0,Competitive
64.76,62.0,59.58,decrease,1.0,Competitive
20.05,23.74,20.05,hold,0.999,Underpriced
80.45,75.8,74.01,decrease,1.0,Competitive
96.23,92.66,88.53,decrease,1.0,Competitive
42.69,39.32,39.28,decrease,1.0,Competitive
65.85,69.61,65.85,hold,1.0,Competitive
36.51,34.81,33.59,decrease,1.0,Competitive
15.27,16.77,15.27,hold,0.999,Competitive
39.86,36.94,39.86,hold,1.0,Competitive
98.6,94.69,90.71,decrease,1.0,Competitive
94.2,95.76,94.2,hold,1.0,Competitive
10.84,15.52,10.84,hold,1.0,Underpriced
68.42,65.65,62.95,decrease,1.0,Competitive
19.84,15.54,18.27,decrease,0.992,Overpriced
51.3,54.91,51.3,hold,1.0,Competitive
27.69,29.39,27.69,hold,0.999,Competitive
22.14,18.65,20.37,decrease,0.997,Overpriced
14.44,12.96,13.29,decrease,0.997,Overpriced
51.17,55.63,51.17,hold,1.0,Competitive
45.62,50.02,45.62,hold,0.999,Competitive
51.44,51.4,47.33,decrease,1.0,Competitive
37.74,35.9,34.72,decrease,1.0,Competitive
49.79,49.61,45.81,decrease,1.0,Competitive
28.75,30.15,28.75,hold,0.999,Competitive
93.59,92.59,86.1,decrease,1.0,Competitive
71.58,71.43,65.85,decrease,1.0,Competitive
48.61,52.89,48.61,hold,0.999,Competitive
40.41,38.2,37.18,decrease,1.0,Competitive
23.88,27.11,23.88,hold,1.0,Underpriced
69.29,67.32,63.75,decrease,1.0,Competitive
51.75,51.9,51.75,hold,0.999,Competitive
84.15,83.18,77.42,decrease,1.0,Competitive
63.0,61.38,57.96,decrease,1.0,Competitive
93.83,93.61,86.32,decrease,1.0,Competitive
34.96,38.39,34.96,hold,1.0,Competitive
39.05,34.38,35.94,decrease,0.994,Overpriced
78.12,81.02,78.12,hold,0.999,Competitive
38.26,34.13,35.2,decrease,1.0,Overpriced
64.42,61.0,59.27,decrease,1.0,Competitive
84.08,84.87,84.08,hold,1.0,Competitive
45.4,48.15,45.4,hold,1.0,Competitive
95.71,99.83,95.71,hold,0.999,Competitive
13.02,16.95,13.02,hold,1.0,Underpriced
90.56,92.81,90.56,hold,1.0,Competitive
75.02,74.98,69.02,decrease,1.0,Competitive
98.58,101.97,98.58,hold,0.999,Competitive
82.27,84.22,90.5,increase,1.0,Competitive
77.78,77.52,71.56,decrease,1.0,Competitive
10.96,6.16,7.39,decrease,0.999,Overpriced
35.36,39.46,35.36,hold,0.999,Underpriced
69.01,72.19,69.01,hold,0.999,Competitive
92.2,89.6,84.82,decrease,1.0,Competitive
92.15,87.74,92.15,hold,1.0,Competitive
90.15,85.97,82.94,decrease,1.0,Competitive
99.93,101.84,99.93,hold,0.999,Competitive
40.32,41.22,40.32,hold,0.999,Competitive
36.36,36.68,36.36,hold,1.0,Competitive
66.02,66.73,72.62,increase,1.0,Competitive
80.23,79.23,73.81,decrease,1.0,Competitive
14.16,17.0,14.16,hold,1.0,Underpriced
71.32,73.35,71.32,hold,1.0,Competitive
53.9,52.08,53.9,hold,1.0,Competitive
27.66,28.56,27.66,hold,1.0,Competitive
46.68,48.76,46.68,hold,0.999,Competitive
29.44,30.75,29.44,hold,1.0,Competitive
94.4,95.37,94.4,hold,0.999,Competitive
45.49,40.63,41.87,decrease,0.994,Overpriced
84.27,82.84,77.53,decrease,1.0,Competitive
46.39,43.35,42.68,decrease,1.0,Competitive
88.2,92.88,88.2,hold,1.0,Competitive
39.57,36.12,36.4,decrease,1.0,Competitive
61.39,66.24,61.39,hold,1.0,Competitive
77.15,81.88,77.15,hold,1.0,Competitive
82.62,82.39,82.62,hold,1.0,Competitive
40.76,42.21,40.76,hold,1.0,Competitive
66.74,71.68,66.74,hold,0.999,Competitive
40.9,42.64,40.9,hold,1.0,Competitive
63.08,62.94,58.03,decrease,1.0,Competitive
48.98,44.25,45.08,decrease,0.994,Overpriced
51.91,49.64,47.76,decrease,1.0,Competitive
16.4,13.92,15.1,decrease,0.994,Overpriced
87.0,91.66,87.0,hold,1.0,Competitive
68.01,71.55,68.01,hold,0.999,Competitive
78.52,79.83,78.52,hold,0.999,Competitive
52.69,56.74,52.69,hold,1.0,Competitive
77.59,74.79,71.38,decrease,1.0,Competitive
80.57,85.25,80.57,hold,0.999,Competitive
45.57,47.0,45.57,hold,0.999,Competitive
53.55,53.44,49.27,decrease,1.0,Competitive
63.92,64.71,63.92,hold,1.0,Competitive
79.78,81.33,79.78,hold,0.999,Competitive
62.93,63.92,62.93,hold,0.999,Competitive
19.53,19.4,17.97,decrease,1.0,Competitive
81.87,79.15,75.32,decrease,1.0,Competitive
61.96,58.07,57.0,decrease,1.0,Competitive
85.87,87.42,85.87,hold,1.0,Competitive
14.95,15.9,14.95,hold,0.999,Competitive
26.72,21.95,24.59,decrease,0.994,Overpriced
12.52,15.62,12.52,hold,0.999,Underpriced
14.92,18.68,14.92,hold,0.999,Underpriced
86.04,81.07,79.16,decrease,1.0,Competitive
74.3,72.1,68.36,decrease,1.0,Competitive
17.11,15.17,15.75,decrease,0.994,Overpriced
18.7,17.92,17.2,decrease,1.0,Competitive
54.86,56.19,54.86,hold,0.999,Competitive
42.46,38.97,39.06,decrease,1.0,Competitive
93.11,90.38,85.66,decrease,1.0,Competitive
91.67,88.24,84.34,decrease,1.0,Competitive
26.43,25.06,24.32,decrease,1.0,Competitive
47.42,47.05,43.63,decrease,1.0,Competitive
44.87,47.68,44.87,hold,1.0,Competitive
72.84,70.6,67.01,decrease,1.0,Competitive
99.75,95.45,91.77,decrease,1.0,Competitive
34.59,36.49,34.59,hold,0.998,Competitive
29.6,25.02,27.3,decrease,0.973,Overpriced
25.45,21.68,23.42,decrease,0.998,Overpriced
99.83,102.31,99.83,hold,0.999,Competitive
81.74,85.2,81.74,hold,1.0,Competitive
57.1,60.27,57.1,hold,1.0,Competitive
39.56,36.11,36.4,decrease,1.0,Competitive
96.87,98.07,96.87,hold,0.999,Competitive
58.48,54.39,53.8,decrease,1.0,Competitive
42.67,46.48,42.67,hold,1.0,Competitive
45.48,50.13,45.48,hold,0.999,Competitive
43.8,40.33,40.3,decrease,1.0,Competitive
44.27,48.66,44.27,hold,1.0,Competitive
85.52,89.21,85.52,hold,1.0,Competitive
81.81,78.81,75.27,decrease,1.0,Competitive
70.06,67.53,64.46,decrease,1.0,Competitive
99.57,104.55,99.57,hold,1.0,Competitive
55.82,54.5,51.35,decrease,1.0,Competitive
83.08,82.92,76.43,decrease,1.0,Competitive
90.09,91.39,90.09,hold,1.0,Competitive
77.55,78.74,77.55,hold,1.0,Competitive
38.47,36.35,35.39,decrease,1.0,Competitive
88.87,88.02,81.76,decrease,1.0,Competitive
62.16,66.55,62.16,hold,0.999,Competitive
52.2,53.05,52.2,hold,1.0,Competitive
75.29,75.13,69.27,decrease,1.0,Competitive
67.42,67.09,62.03,decrease,1.0,Competitive
57.66,53.25,53.05,decrease,1.0,Competitive
19.15,22.2,19.15,hold,1.0,Underpriced
36.06,40.67,36.06,hold,0.998,Underpriced
33.81,37.23,37.19,increase,1.0,Competitive
88.11,86.9,81.06,decrease,1.0,Competitive
54.23,54.44,54.23,hold,1.0,Competitive
90.75,87.41,90.75,hold,1.0,Competitive
79.25,77.64,72.91,decrease,1.0,Competitive
57.13,59.08,57.13,hold,1.0,Competitive
33.46,32.33,30.78,decrease,1.0,Competitive
38.78,40.65,38.78,hold,1.0,Competitive
31.8,32.08,31.8,hold,0.999,Competitive
32.54,29.34,29.94,decrease,0.998,Overpriced
55.38,51.37,50.95,decrease,1.0,Competitive
76.63,76.01,70.5,decrease,1.0,Competitive
54.83,51.3,50.44,decrease,1.0,Competitive
23.25,25.51,23.25,hold,0.999,Competitive
37.16,34.55,34.19,decrease,1.0,Competitive
67.83,68.37,67.83,hold,1.0,Competitive
40.17,43.66,40.17,hold,0.999,Competitive
29.14,29.25,32.05,increase,1.0,Competitive
61.3,62.92,61.3,hold,0.999,Competitive
78.97,80.48,78.97,hold,1.0,Competitive
34.09,33.14,31.36,decrease,1.0,Competitive
87.09,85.46,80.12,decrease,1.0,Competitive
84.98,82.43,78.18,decrease,1.0,Competitive
18.17,19.04,18.17,hold,1.0,Competitive
27.4,30.53,27.4,hold,0.998,Underpriced
67.72,66.38,67.72,hold,1.0,Competitive
29.39,25.29,27.05,decrease,0.995,Overpriced
31.3,34.38,31.3,hold,1.0,Competitive
85.7,88.36,85.7,hold,1.0,Competitive
17.86,19.32,17.86,hold,1.0,Competitive
95.42,95.06,87.79,decrease,1.0,Competitive
13.53,12.15,12.45,decrease,0.997,Overpriced
14.2,11.39,13.06,decrease,1.0,Overpriced
26.79,22.61,24.66,decrease,0.993,Overpriced
47.77,43.02,43.99,decrease,0.988,Overpriced
63.76,68.37,63.76,hold,1.0,Competitive
37.37,32.91,34.38,decrease,1.0,Overpriced
85.07,83.87,85.07,hold,1.0,Competitive
40.15,44.31,44.16,increase,1.0,Competitive
79.37,74.87,79.37,hold,1.0,Competitive
68.24,70.79,68.24,hold,1.0,Competitive
10.06,6.66,7.99,decrease,1.0,Overpriced
10.95,12.08,10.95,hold,0.999,Competitive
61.29,56.96,56.39,decrease,1.0,Competitive
64.25,69.17,64.25,hold,1.0,Competitive
76.1,80.92,76.1,hold,1.0,Competitive
75.27,75.16,69.25,decrease,1.0,Competitive
80.68,78.68,74.23,decrease,1.0,Competitive
37.37,40.77,37.37,hold,0.999,Competitive
60.66,58.16,55.81,decrease,1.0,Competitive
85.56,87.15,85.56,hold,0.999,Competitive
47.25,46.55,43.47,decrease,1.0,Competitive
14.81,12.3,13.63,decrease,0.994,Overpriced
21.39,26.0,21.39,hold,0.998,Underpriced
70.45,73.58,70.45,hold,0.999,Competitive
13.88,16.58,13.88,hold,0.999,Underpriced
95.19,91.79,87.57,decrease,1.0,Competitive
71.56,71.49,65.84,decrease,1.0,Competitive
66.04,68.39,66.04,hold,0.999,Competitive
60.69,60.33,55.83,decrease,1.0,Competitive
69.69,71.52,69.69,hold,0.999,Competitive
66.47,66.63,66.47,hold,1.0,Competitive
51.66,53.24,51.66,hold,1.0,Competitive
81.5,84.1,81.5,hold,1.0,Competitive
74.62,75.46,74.62,hold,0.999,Competitive
41.1,42.59,41.1,hold,0.999,Competitive
73.13,77.42,73.13,hold,1.0,Competitive
68.37,67.25,62.9,decrease,1.0,Competitive
72.13,70.02,66.36,decrease,1.0,Competitive
49.32,51.63,49.32,hold,0.999,Competitive
34.92,35.0,34.92,hold,0.999,Competitive
26.54,23.79,24.42,decrease,0.998,Overpriced
43.85,42.32,40.34,decrease,1.0,Competitive
22.15,21.59,20.38,decrease,1.0,Competitive
32.79,31.81,32.79,hold,1.0,Competitive
91.77,87.47,84.43,decrease,1.0,Competitive
41.76,43.85,41.76,hold,0.999,Competitive
62.7,63.65,62.7,hold,1.0,Competitive
97.88,93.69,90.05,decrease,1.0,Competitive
39.43,38.44,36.28,decrease,1.0,Competitive
34.27,35.15,34.27,hold,1.0,Competitive
11.83,8.14,9.77,decrease,1.0,Overpriced
29.9,32.52,29.9,hold,0.999,Competitive
55.64,55.48,51.19,decrease,1.0,Competitive
99.21,95.2,91.27,decrease,1.0,Competitive
21.84,23.77,21.84,hold,0.999,Competitive
65.05,68.9,65.05,hold,0.999,Competitive
24.57,23.22,22.6,decrease,1.0,Competitive
24.65,28.69,24.65,hold,0.999,Underpriced
38.39,42.25,38.39,hold,1.0,Competitive
38.49,41.72,42.34,increase,1.0,Competitive
16.74,11.94,14.33,decrease,1.0,Overpriced
87.31,91.9,87.31,hold,0.999,Competitive
83.59,88.35,83.59,hold,0.999,Competitive
32.11,34.75,32.11,hold,1.0,Competitive
86.06,81.81,79.18,decrease,1.0,Competitive
40.34,45.12,40.34,hold,0.999,Underpriced
37.31,34.21,34.33,decrease,1.0,Competitive
22.1,19.12,20.33,decrease,1.0,Overpriced
30.29,33.8,30.29,hold,0.998,Underpriced
80.89,82.09,80.89,hold,1.0,Competitive
37.4,33.47,34.41,decrease,1.0,Overpriced
88.85,85.37,81.74,decrease,1.0,Competitive
96.05,95.93,88.37,decrease,1.0,Competitive
95.71,97.16,95.71,hold,0.999,Competitive
45.99,50.18,45.99,hold,0.999,Competitive
43.55,41.28,40.07,decrease,1.0,Competitive
45.54,49.65,45.54,hold,1.0,Competitive
31.08,36.05,31.08,hold,0.999,Underpriced
37.49,37.12,34.49,decrease,1.0,Competitive
53.61,51.31,49.32,decrease,1.0,Competitive
10.24,10.89,10.24,hold,0.999,Competitive
62.77,64.33,62.77,hold,0.999,Competitive
79.47,75.98,73.11,decrease,1.0,Competitive
94.71,97.27,94.71,hold,1.0,Competitive
25.63,24.21,23.58,decrease,1.0,Competitive
35.35,34.55,32.52,decrease,1.0,Competitive
43.71,44.73,43.71,hold,0.999,Competitive
46.39,43.49,42.68,decrease,1.0,Competitive
71.85,72.81,71.85,hold,1.0,Competitive
89.7,86.44,82.52,decrease,1.0,Competitive
76.18,75.12,70.09,decrease,1.0,Competitive
33.66,34.89,33.66,hold,0.999,Competitive
68.97,66.3,63.45,decrease,1.0,Competitive
68.29,68.02,62.83,decrease,1.0,Competitive
92.08,95.77,92.08,hold,1.0,Competitive
42.27,39.87,38.89,decrease,1.0,Competitive
80.86,79.55,74.39,decrease,1.0,Competitive
40.09,42.25,40.09,hold,0.999,Competitive
90.88,89.03,83.61,decrease,1.0,Competitive
65.52,64.18,60.28,decrease,1.0,Competitive
73.55,71.26,67.67,decrease,1.0,Competitive
95.54,90.87,87.9,decrease,1.0,Competitive
32.15,31.87,29.58,decrease,1.0,Competitive
49.36,50.55,49.36,hold,1.0,Competitive
69.49,73.51,69.49,hold,0.999,Competitive
87.22,86.04,80.24,decrease,1.0,Competitive
89.29,86.77,82.15,decrease,1.0,Competitive
89.51,92.55,89.51,hold,1.0,Competitive
68.66,67.85,63.17,decrease,1.0,Competitive
46.56,44.79,46.56,hold,1.0,Competitive
57.33,54.55,52.74,decrease,1.0,Competitive
53.08,51.05,48.83,decrease,1.0,Competitive
10.09,11.83,10.09,hold,0.998,Underpriced
34.68,38.36,34.68,hold,1.0,Competitive
11.09,11.93,11.09,hold,0.999,Competitive
90.51,88.59,83.27,decrease,1.0,Competitive
10.47,15.01,10.47,hold,1.0,Underpriced
44.36,47.66,44.36,hold,0.999,Competitive
36.87,33.08,33.96,decrease,0.988,Overpriced
11.83,12.64,11.83,hold,1.0,Competitive
58.0,57.59,53.36,decrease,1.0,Competitive
98.11,100.92,98.11,hold,0.999,Competitive
28.39,30.54,28.39,hold,0.999,Competitive
90.79,88.19,83.53,decrease,1.0,Competitive
94.69,97.39,94.69,hold,0.999,Competitive
10.04,6.81,8.17,decrease,0.982,Overpriced
33.78,29.88,31.08,decrease,1.0,Overpriced
64.81,62.19,59.63,decrease,1.0,Competitive
11.74,16.58,11.74,hold,1.0,Underpriced
62.29,64.66,62.29,hold,1.0,Competitive
57.45,58.7,57.45,hold,1.0,Competitive
71.53,66.78,65.81,decrease,1.0,Competitive
57.36,53.08,57.36,hold,1.0,Competitive
95.55,94.73,87.91,decrease,1.0,Competitive
85.09,81.46,78.28,decrease,1.0,Competitive
26.02,28.54,26.02,hold,0.999,Competitive
39.76,39.27,36.58,decrease,1.0,Competitive
17.31,15.13,15.94,decrease,0.991,Overpriced
12.31,13.79,12.31,hold,0.999,Underpriced
13.07,13.29,13.07,hold,0.999,Competitive
94.53,94.86,94.53,hold,0.999,Competitive
38.19,42.86,38.19,hold,0.999,Underpriced
11.81,15.29,11.81,hold,0.999,Underpriced
34.29,36.55,34.29,hold,1.0,Competitive
34.7,30.27,31.94,decrease,0.994,Overpriced
31.98,30.22,29.42,decrease,1.0,Competitive
30.57,28.75,28.12,decrease,1.0,Competitive
79.53,79.6,79.53,hold,1.0,Competitive
68.61,72.11,68.61,hold,1.0,Competitive
21.91,19.44,20.17,decrease,0.994,Overpriced
20.89,19.3,19.22,decrease,1.0,Competitive
64.97,67.42,64.97,hold,1.0,Competitive
11.61,8.05,9.66,decrease,0.992,Overpriced
14.56,12.92,13.4,decrease,0.992,Overpriced
67.36,65.49,61.97,decrease,1.0,Competitive
49.93,45.29,45.94,decrease,1.0,Overpriced
97.71,96.71,89.89,decrease,1.0,Competitive
89.34,86.02,82.19,decrease,1.0,Competitive
14.36,18.58,14.36,hold,0.999,Underpriced
31.69,35.06,31.69,hold,1.0,Competitive
32.47,36.91,32.47,hold,0.999,Underpriced
52.56,52.96,52.56,hold,0.999,Competitive
39.87,43.5,39.87,hold,0.999,Competitive
27.22,27.01,27.22,hold,1.0,Competitive
13.56,12.3,12.48,decrease,1.0,Overpriced
75.26,78.48,75.26,hold,1.0,Competitive
11.2,8.59,10.3,decrease,1.0,Overpriced
20.29,21.16,20.29,hold,0.999,Competitive
50.2,48.67,46.18,decrease,1.0,Competitive
51.82,52.24,51.82,hold,0.999,Competitive
37.24,41.7,37.24,hold,0.998,Underpriced
46.86,48.96,46.86,hold,1.0,Competitive
31.57,28.87,29.04,decrease,1.0,Competitive
54.2,51.96,49.86,decrease,1.0,Competitive
41.53,45.53,41.53,hold,0.999,Competitive
36.48,40.18,36.48,hold,1.0,Competitive
32.84,35.24,32.84,hold,1.0,Competitive
54.3,57.04,54.3,hold,1.0,Competitive
12.22,13.53,12.22,hold,1.0,Competitive
62.01,63.52,62.01,hold,0.999,Competitive
66.18,66.04,60.89,decrease,1.0,Competitive
86.73,90.45,86.73,hold,1.0,Competitive
43.21,43.66,43.21,hold,1.0,Competitive
31.72,30.24,29.18,decrease,1.0,Competitive
71.57,68.4,65.84,decrease,1.0,Competitive
77.35,78.37,77.35,hold,0.999,Competitive
47.06,49.09,47.06,hold,0.999,Competitive
85.85,81.74,78.98,decrease,1.0,Competitive
67.85,69.95,67.85,hold,1.0,Competitive
26.73,28.84,26.73,hold,0.999,Competitive
67.53,69.95,67.53,hold,1.0,Competitive
75.48,72.78,69.44,decrease,1.0,Competitive
42.77,39.31,42.77,hold,1.0,Competitive
67.27,69.88,67.27,hold,0.999,Competitive
21.16,25.89,21.16,hold,0.999,Underpriced
59.64,57.23,54.87,decrease,1.0,Competitive
30.89,26.15,28.43,decrease,0.994,Overpriced
58.97,55.85,54.25,decrease,1.0,Competitive
45.5,42.31,41.86,decrease,1.0,Competitive
64.44,60.32,59.28,decrease,1.0,Competitive
65.78,64.22,65.78,hold,1.0,Competitive
63.45,67.86,63.45,hold,0.999,Competitive
61.11,62.85,61.11,hold,0.999,Competitive
92.82,88.73,85.39,decrease,1.0,Competitive
19.72,20.68,19.72,hold,1.0,Competitive
42.98,45.07,42.98,hold,0.999,Competitive
29.32,31.91,32.25,increase,1.0,Competitive
53.69,51.61,49.39,decrease,1.0,Competitive
46.91,48.41,46.91,hold,1.0,Competitive
69.06,64.76,63.54,decrease,1.0,Competitive
23.86,26.25,23.86,hold,1.0,Competitive
42.95,41.4,39.51,decrease,1.0,Competitive
99.11,103.82,99.11,hold,0.999,Competitive
70.89,67.69,65.22,decrease,1.0,Competitive
93.96,98.84,93.96,hold,1.0,Competitive
94.34,91.83,86.79,decrease,1.0,Competitive
78.15,81.76,78.15,hold,1.0,Competitive
16.22,17.97,16.22,hold,0.999,Competitive
72.21,77.17,72.21,hold,1.0,Competitive
62.05,63.65,62.05,hold,1.0,Competitive
29.47,24.6,27.11,decrease,1.0,Overpriced
84.6,88.95,84.6,hold,1.0,Competitive
97.84,102.71,97.84,hold,1.0,Competitive
86.71,90.66,86.71,hold,1.0,Competitive
61.22,57.51,56.32,decrease,1.0,Competitive
71.82,68.61,66.07,decrease,1.0,Competitive
41.03,45.52,41.03,hold,0.999,Competitive
41.47,40.66,38.15,decrease,1.0,Competitive
22.61,24.99,22.61,hold,0.999,Competitive
73.65,73.84,73.65,hold,1.0,Competitive
77.94,79.68,77.94,hold,0.999,Competitive
82.43,79.69,75.84,decrease,1.0,Competitive
83.19,78.69,76.53,decrease,1.0,Competitive
44.7,48.7,44.7,hold,1.0,Competitive
46.61,41.89,42.88,decrease,1.0,Overpriced
79.41,80.28,79.41,hold,1.0,Competitive
66.19,69.19,66.19,hold,0.999,Competitive
65.46,64.22,60.22,decrease,1.0,Competitive
40.7,37.63,37.44,decrease,1.0,Competitive
22.84,18.67,21.01,decrease,1.0,Overpriced
37.95,38.99,37.95,hold,0.999,Competitive
92.88,87.9,85.45,decrease,1.0,Competitive
44.84,47.54,44.84,hold,0.999,Competitive
85.62,90.15,85.62,hold,0.999,Competitive
39.54,35.69,36.4,decrease,0.993,Overpriced
99.73,100.86,99.73,hold,0.999,Competitive
21.57,16.69,19.85,decrease,0.995,Overpriced
89.0,89.36,89.0,hold,0.999,Competitive
70.55,69.91,64.91,decrease,1.0,Competitive
76.19,71.88,70.09,decrease,1.0,Competitive
81.33,86.04,81.33,hold,1.0,Competitive
19.04,17.07,17.52,decrease,0.998,Overpriced
47.62,43.86,43.81,decrease,1.0,Competitive
88.57,89.23,88.57,hold,1.0,Competitive
63.3,64.19,63.3,hold,0.999,Competitive
43.4,40.88,39.93,decrease,1.0,Competitive
91.04,92.5,91.04,hold,0.999,Competitive
64.49,62.45,59.33,decrease,1.0,Competitive
99.06,103.08,99.06,hold,0.999,Competitive
65.39,61.92,60.16,decrease,1.0,Competitive
31.59,27.69,29.07,decrease,0.997,Overpriced
94.16,95.15,94.16,hold,0.999,Competitive
30.42,33.88,30.42,hold,0.999,Underpriced
97.84,98.06,97.84,hold,0.999,Competitive
29.35,32.48,29.35,hold,0.999,Competitive
76.07,75.34,76.07,hold,1.0,Competitive
35.38,39.25,35.38,hold,0.999,Competitive
98.74,98.68,90.84,decrease,0.999,Competitive
79.25,79.94,79.25,hold,0.999,Competitive
84.82,83.4,78.03,decrease,1.0,Competitive
72.49,72.54,72.49,hold,1.0,Competitive
62.89,58.03,57.86,decrease,1.0,Competitive
41.77,45.43,41.77,hold,0.999,Competitive
28.17,30.73,28.17,hold,1.0,Competitive
84.47,83.15,84.47,hold,1.0,Competitive
88.64,93.33,88.64,hold,1.0,Competitive
93.9,92.89,86.39,decrease,1.0,Competitive
64.12,59.84,58.99,decrease,1.0,Competitive
82.54,79.26,75.94,decrease,1.0,Competitive
51.09,51.58,51.09,hold,0.999,Competitive
92.82,88.75,85.39,decrease,1.0,Competitive
20.9,23.11,22.99,increase,1.0,Competitive
81.98,79.31,75.42,decrease,1.0,Competitive
95.5,90.86,87.86,decrease,1.0,Competitive
88.82,90.87,88.82,hold,1.0,Competitive
32.9,36.8,32.9,hold,0.999,Underpriced
34.81,38.71,34.81,hold,1.0,Underpriced
35.96,35.85,33.08,decrease,1.0,Competitive
35.05,35.83,35.05,hold,0.999,Competitive
56.36,51.91,51.85,decrease,1.0,Competitive
87.1,88.95,87.1,hold,1.0,Competitive
71.67,67.69,65.94,decrease,1.0,Competitive
36.32,36.22,33.41,decrease,1.0,Competitive
35.59,35.21,32.74,decrease,1.0,Competitive
53.76,54.15,53.76,hold,1.0,Competitive
82.51,84.36,82.51,hold,1.0,Competitive
83.69,84.01,83.69,hold,1.0,Competitive
47.56,49.45,47.56,hold,0.998,Competitive
54.34,50.09,49.99,decrease,1.0,Competitive
71.43,70.98,65.72,decrease,1.0,Competitive
37.44,42.17,37.44,hold,0.999,Underpriced
92.15,92.85,92.15,hold,1.0,Competitive
31.21,29.8,28.71,decrease,1.0,Competitive
69.13,66.78,63.6,decrease,1.0,Competitive
83.28,80.08,76.62,decrease,1.0,Competitive
43.41,47.88,43.41,hold,1.0,Competitive
13.73,11.05,12.63,decrease,0.998,Overpriced
